Region Code;Region Name;Code of Electoral District;Name of Electoral District;Code of Territorial District;Name of Territorial District;Party Number;Party Name;Votes;Vote Share in %;Party Voters Using their Right of Preferential Voting;Preferential Vote Share in %
8;Region of Košice;801;Košice;804;Košice III;15;Kresťanskodemokratické hnutie;552;3.81;456;82,60
8;Region of Košice;801;Košice;804;Košice III;17;VLASŤ;532;3.67;461;86,65
8;Region of Košice;801;Košice;804;Košice III;18;MOST - HÍD;116;0.8;102;87,93
8;Region of Košice;801;Košice;804;Košice III;19;SMER - sociálna demokracia;2374;16.4; 2 032;85,59
8;Region of Košice;801;Košice;804;Košice III;20;SOLIDARITA - Hnutie pracujúcej chudoby;13;0.08;8;61,53
8;Region of Košice;801;Košice;804;Košice III;21;HLAS ĽUDU;7;0.04;4;57,14
8;Region of Košice;801;Košice;804;Košice III;22;Magyar Közösségi Összefogás - Maďarská komunitná spolupatričnosť;106;0.73;82;77,35
8;Region of Košice;801;Košice;804;Košice III;23;Práca slovenského národa;5;0.03;0;0,00
8;Region of Košice;801;Košice;804;Košice III;24;Kotlebovci - Ľudová strana Naše Slovensko;836;5.77;696;83,25
8;Region of Košice;801;Košice;804;Košice III;25;Socialisti.sk;90;0.62;71;78,88
8;Region of Košice;801;Košice;805;Košice IV;1;Slovenská ľudová strana Andreja Hlinku;38;0.12;27;71,05
8;Region of Košice;801;Košice;805;Košice IV;2;DOBRÁ VOĽBA;933;3.08;794;85,10
8;Region of Košice;801;Košice;805;Košice IV;3;Sloboda a Solidarita;2361;7.81; 1 806;76,49
8;Region of Košice;801;Košice;805;Košice IV;4;SME RODINA;2571;8.5; 2 190;85,18
8;Region of Košice;801;Košice;805;Košice IV;5;Slovenské Hnutie Obrody;9;0.02;5;55,55
8;Region of Košice;801;Košice;805;Košice IV;6;ZA ĽUDÍ;2874;9.5; 2 383;82,91
8;Region of Košice;801;Košice;805;Košice IV;7;MÁME TOHO DOSŤ !;131;0.43;99;75,57
8;Region of Košice;801;Košice;805;Košice IV;9;Slovenská národná strana;603;1.99;488;80,92
8;Region of Košice;801;Košice;805;Košice IV;10;Demokratická strana;35;0.11;27;77,14
8;Region of Košice;801;Košice;805;Košice IV;11;OBYČAJNÍ ĽUDIA a nezávislé osobnosti (OĽANO), NOVA, Kresťanská únia (KÚ), ZMENA ZDOLA;8431;27.89; 7 352;87,20
8;Region of Košice;801;Košice;805;Košice IV;12;Koalícia Progresívne Slovensko a SPOLU - občianska demokracia;2360;7.8; 1 935;81,99
8;Region of Košice;801;Košice;805;Košice IV;13;STAROSTOVIA A NEZÁVISLÍ KANDIDÁTI;6;0.01;5;83,33
8;Region of Košice;801;Košice;805;Košice IV;14;99 % - občiansky hlas;6;0.01;4;66,66
8;Region of Košice;801;Košice;805;Košice IV;15;Kresťanskodemokratické hnutie;1479;4.89; 1 233;83,36
8;Region of Košice;801;Košice;805;Košice IV;16;Slovenská liga;4;0.01;3;75,00
8;Region of Košice;801;Košice;805;Košice IV;17;VLASŤ;1115;3.68;972;87,17
8;Region of Košice;801;Košice;805;Košice IV;18;MOST - HÍD;316;1.04;272;86,07
8;Region of Košice;801;Košice;805;Košice IV;19;SMER - sociálna demokracia;4651;15.38; 4 164;89,52
8;Region of Košice;801;Košice;805;Košice IV;20;SOLIDARITA - Hnutie pracujúcej chudoby;21;0.06;12;57,14
8;Region of Košice;801;Košice;805;Košice IV;21;HLAS ĽUDU;8;0.02;7;87,50
8;Region of Košice;801;Košice;805;Košice IV;22;Magyar Közösségi Összefogás - Maďarská komunitná spolupatričnosť;384;1.27;326;84,89
8;Region of Košice;801;Košice;805;Košice IV;23;Práca slovenského národa;8;0.02;6;75,00
8;Region of Košice;801;Košice;805;Košice IV;24;Kotlebovci - Ľudová strana Naše Slovensko;1730;5.72; 1 533;88,61
8;Region of Košice;801;Košice;805;Košice IV;25;Socialisti.sk;150;0.49;111;74,00
8;Region of Košice;802;Košice - okolie;806;Košice - okolie;1;Slovenská ľudová strana Andreja Hlinku;353;0.6;316;89,51
8;Region of Košice;802;Košice - okolie;806;Košice - okolie;2;DOBRÁ VOĽBA;1711;2.93; 1 418;82,87
8;Region of Košice;802;Košice - okolie;806;Košice - okolie;3;Sloboda a Solidarita;2585;4.43; 2 009;77,71
8;Region of Košice;802;Košice - okolie;806;Košice - okolie;4;SME RODINA;5407;9.27; 4 451;82,31
8;Region of Košice;802;Košice - okolie;806;Košice - okolie;5;Slovenské Hnutie Obrody;26;0.04;26;100,00
8;Region of Košice;802;Košice - okolie;806;Košice - okolie;6;ZA ĽUDÍ;3288;5.64; 2 598;79,01
8;Region of Košice;802;Košice - okolie;806;Košice - okolie;7;MÁME TOHO DOSŤ !;754;1.29;629;83,42
8;Region of Košice;802;Košice - okolie;806;Košice - okolie;9;Slovenská národná strana;1280;2.19; 1 001;78,20
8;Region of Košice;802;Košice - okolie;806;Košice - okolie;10;Demokratická strana;69;0.11;47;68,11
8;Region of Košice;802;Košice - okolie;806;Košice - okolie;11;OBYČAJNÍ ĽUDIA a nezávislé osobnosti (OĽANO), NOVA, Kresťanská únia (KÚ), ZMENA ZDOLA;17121;29.37; 14 949;87,31
8;Region of Košice;802;Košice - okolie;806;Košice - okolie;12;Koalícia Progresívne Slovensko a SPOLU - občianska demokracia;2552;4.37; 2 074;81,26
8;Region of Košice;802;Košice - okolie;806;Košice - okolie;13;STAROSTOVIA A NEZÁVISLÍ KANDIDÁTI;30;0.05;20;66,66
8;Region of Košice;802;Košice - okolie;806;Košice - okolie;14;99 % - občiansky hlas;21;0.03;16;76,19
8;Region of Košice;802;Košice - okolie;806;Košice - okolie;15;Kresťanskodemokratické hnutie;2498;4.28; 1 986;79,50
8;Region of Košice;802;Košice - okolie;806;Košice - okolie;16;Slovenská liga;18;0.03;13;72,22
8;Region of Košice;802;Košice - okolie;806;Košice - okolie;17;VLASŤ;1645;2.82; 1 399;85,04
8;Region of Košice;802;Košice - okolie;806;Košice - okolie;18;MOST - HÍD;1276;2.18; 1 094;85,73
8;Region of Košice;802;Košice - okolie;806;Košice - okolie;19;SMER - sociálna demokracia;8926;15.31; 7 927;88,80
8;Region of Košice;802;Košice - okolie;806;Košice - okolie;20;SOLIDARITA - Hnutie pracujúcej chudoby;62;0.1;44;70,96
8;Region of Košice;802;Košice - okolie;806;Košice - okolie;21;HLAS ĽUDU;40;0.06;30;75,00
8;Region of Košice;802;Košice - okolie;806;Košice - okolie;22;Magyar Közösségi Összefogás - Maďarská komunitná spolupatričnosť;3878;6.65; 3 314;85,45
8;Region of Košice;802;Košice - okolie;806;Košice - okolie;23;Práca slovenského národa;17;0.02;13;76,47
8;Region of Košice;802;Košice - okolie;806;Košice - okolie;24;Kotlebovci - Ľudová strana Naše Slovensko;4442;7.62; 3 877;87,28
8;Region of Košice;802;Košice - okolie;806;Košice - okolie;25;Socialisti.sk;288;0.49;228;79,16
8;Region of Košice;803;Michalovce;807;Michalovce;1;Slovenská ľudová strana Andreja Hlinku;242;0.53;212;87,60
8;Region of Košice;803;Michalovce;807;Michalovce;2;DOBRÁ VOĽBA;1551;3.4; 1 250;80,59
8;Region of Košice;803;Michalovce;807;Michalovce;3;Sloboda a Solidarita;1527;3.35; 1 233;80,74
8;Region of Košice;803;Michalovce;807;Michalovce;4;SME RODINA;3582;7.87; 3 008;83,97
8;Region of Košice;803;Michalovce;807;Michalovce;5;Slovenské Hnutie Obrody;30;0.06;25;83,33
8;Region of Košice;803;Michalovce;807;Michalovce;6;ZA ĽUDÍ;1932;4.24; 1 550;80,22
8;Region of Košice;803;Michalovce;807;Michalovce;7;MÁME TOHO DOSŤ !;280;0.61;238;85,00
8;Region of Košice;803;Michalovce;807;Michalovce;9;Slovenská národná strana;1690;3.71; 1 425;84,31
8;Region of Košice;803;Michalovce;807;Michalovce;10;Demokratická strana;41;0.09;32;78,04
8;Region of Košice;803;Michalovce;807;Michalovce;11;OBYČAJNÍ ĽUDIA a nezávislé osobnosti (OĽANO), NOVA, Kresťanská únia (KÚ), ZMENA ZDOLA;10765;23.66; 9 694;90,05
8;Region of Košice;803;Michalovce;807;Michalovce;12;Koalícia Progresívne Slovensko a SPOLU - občianska demokracia;1576;3.46; 1 329;84,32
8;Region of Košice;803;Michalovce;807;Michalovce;13;STAROSTOVIA A NEZÁVISLÍ KANDIDÁTI;17;0.03;10;58,82
8;Region of Košice;803;Michalovce;807;Michalovce;14;99 % - občiansky hlas;17;0.03;10;58,82
8;Region of Košice;803;Michalovce;807;Michalovce;15;Kresťanskodemokratické hnutie;1715;3.76; 1 385;80,75
8;Region of Košice;803;Michalovce;807;Michalovce;16;Slovenská liga;9;0.01;7;77,77
8;Region of Košice;803;Michalovce;807;Michalovce;17;VLASŤ;1446;3.17; 1 280;88,52
8;Region of Košice;803;Michalovce;807;Michalovce;18;MOST - HÍD;1975;4.34; 1 844;93,36
8;Region of Košice;803;Michalovce;807;Michalovce;19;SMER - sociálna demokracia;10870;23.89; 9 657;88,84
8;Region of Košice;803;Michalovce;807;Michalovce;20;SOLIDARITA - Hnutie pracujúcej chudoby;39;0.08;22;56,41
8;Region of Košice;803;Michalovce;807;Michalovce;21;HLAS ĽUDU;21;0.04;15;71,42
8;Region of Košice;803;Michalovce;807;Michalovce;22;Magyar Közösségi Összefogás - Maďarská komunitná spolupatričnosť;2329;5.11; 2 121;91,06
8;Region of Košice;803;Michalovce;807;Michalovce;23;Práca slovenského národa;19;0.04;11;57,89
8;Region of Košice;803;Michalovce;807;Michalovce;24;Kotlebovci - Ľudová strana Naše Slovensko;3549;7.8; 3 114;87,74
8;Region of Košice;803;Michalovce;807;Michalovce;25;Socialisti.sk;272;0.59;210;77,20
8;Region of Košice;803;Michalovce;809;Sobrance;1;Slovenská ľudová strana Andreja Hlinku;61;0.59;52;85,24
8;Region of Košice;803;Michalovce;809;Sobrance;2;DOBRÁ VOĽBA;388;3.77;331;85,30
8;Region of Košice;803;Michalovce;809;Sobrance;3;Sloboda a Solidarita;235;2.28;182;77,44
8;Region of Košice;803;Michalovce;809;Sobrance;4;SME RODINA;1058;10.29;912;86,20
8;Region of Košice;803;Michalovce;809;Sobrance;5;Slovenské Hnutie Obrody;8;0.07;5;62,50
8;Region of Košice;803;Michalovce;809;Sobrance;6;ZA ĽUDÍ;329;3.2;274;83,28
8;Region of Košice;803;Michalovce;809;Sobrance;7;MÁME TOHO DOSŤ !;66;0.64;50;75,75
8;Region of Košice;803;Michalovce;809;Sobrance;9;Slovenská národná strana;550;5.35;452;82,18
8;Region of Košice;803;Michalovce;809;Sobrance;10;Demokratická strana;18;0.17;13;72,22
8;Region of Košice;803;Michalovce;809;Sobrance;11;OBYČAJNÍ ĽUDIA a nezávislé osobnosti (OĽANO), NOVA, Kresťanská únia (KÚ), ZMENA ZDOLA;1857;18.06; 1 669;89,87
8;Region of Košice;803;Michalovce;809;Sobrance;12;Koalícia Progresívne Slovensko a SPOLU - občianska demokracia;255;2.48;206;80,78
8;Region of Košice;803;Michalovce;809;Sobrance;13;STAROSTOVIA A NEZÁVISLÍ KANDIDÁTI;9;0.08;9;100,00
8;Region of Košice;803;Michalovce;809;Sobrance;14;99 % - občiansky hlas;1;0;0;0,00
8;Region of Košice;803;Michalovce;809;Sobrance;15;Kresťanskodemokratické hnutie;473;4.6;396;83,72
8;Region of Košice;803;Michalovce;809;Sobrance;16;Slovenská liga;5;0.04;3;60,00
8;Region of Košice;803;Michalovce;809;Sobrance;17;VLASŤ;425;4.13;375;88,23
8;Region of Košice;803;Michalovce;809;Sobrance;18;MOST - HÍD;106;1.03;103;97,16
8;Region of Košice;803;Michalovce;809;Sobrance;19;SMER - sociálna demokracia;3254;31.66; 2 971;91,30
8;Region of Košice;803;Michalovce;809;Sobrance;20;SOLIDARITA - Hnutie pracujúcej chudoby;13;0.12;11;84,61
8;Region of Košice;803;Michalovce;809;Sobrance;21;HLAS ĽUDU;9;0.08;7;77,77
8;Region of Košice;803;Michalovce;809;Sobrance;22;Magyar Közösségi Összefogás - Maďarská komunitná spolupatričnosť;5;0.04;3;60,00
8;Region of Košice;803;Michalovce;809;Sobrance;23;Práca slovenského národa;2;0.01;1;50,00
8;Region of Košice;803;Michalovce;809;Sobrance;24;Kotlebovci - Ľudová strana Naše Slovensko;1070;10.41;928;86,72
8;Region of Košice;803;Michalovce;809;Sobrance;25;Socialisti.sk;80;0.77;60;75,00
8;Region of Košice;804;Rožňava;808;Rožňava;1;Slovenská ľudová strana Andreja Hlinku;157;0.59;133;84,71
8;Region of Košice;804;Rožňava;808;Rožňava;2;DOBRÁ VOĽBA;742;2.82;552;74,39
8;Region of Košice;804;Rožňava;808;Rožňava;3;Sloboda a Solidarita;980;3.73;764;77,95
8;Region of Košice;804;Rožňava;808;Rožňava;4;SME RODINA;1557;5.93; 1 240;79,64
8;Region of Košice;804;Rožňava;808;Rožňava;5;Slovenské Hnutie Obrody;18;0.06;16;88,88
8;Region of Košice;804;Rožňava;808;Rožňava;6;ZA ĽUDÍ;1364;5.19; 1 137;83,35
8;Region of Košice;804;Rožňava;808;Rožňava;7;MÁME TOHO DOSŤ !;96;0.36;57;59,37
8;Region of Košice;804;Rožňava;808;Rožňava;9;Slovenská národná strana;841;3.2;696;82,75
8;Region of Košice;804;Rožňava;808;Rožňava;10;Demokratická strana;32;0.12;22;68,75
8;Region of Košice;804;Rožňava;808;Rožňava;11;OBYČAJNÍ ĽUDIA a nezávislé osobnosti (OĽANO), NOVA, Kresťanská únia (KÚ), ZMENA ZDOLA;6470;24.64; 5 581;86,25
8;Region of Košice;804;Rožňava;808;Rožňava;12;Koalícia Progresívne Slovensko a SPOLU - občianska demokracia;1117;4.25;881;78,87
8;Region of Košice;804;Rožňava;808;Rožňava;13;STAROSTOVIA A NEZÁVISLÍ KANDIDÁTI;13;0.04;9;69,23
8;Region of Košice;804;Rožňava;808;Rožňava;14;99 % - občiansky hlas;14;0.05;13;92,85
8;Region of Košice;804;Rožňava;808;Rožňava;15;Kresťanskodemokratické hnutie;262;0.99;210;80,15
8;Region of Košice;804;Rožňava;808;Rožňava;16;Slovenská liga;10;0.03;7;70,00
8;Region of Košice;804;Rožňava;808;Rožňava;17;VLASŤ;533;2.03;461;86,49
8;Region of Košice;804;Rožňava;808;Rožňava;18;MOST - HÍD;1568;5.97; 1 383;88,20
8;Region of Košice;804;Rožňava;808;Rožňava;19;SMER - sociálna demokracia;3580;13.63; 3 098;86,53
8;Region of Košice;804;Rožňava;808;Rožňava;20;SOLIDARITA - Hnutie pracujúcej chudoby;28;0.1;18;64,28
8;Region of Košice;804;Rožňava;808;Rožňava;21;HLAS ĽUDU;16;0.06;10;62,50
8;Region of Košice;804;Rožňava;808;Rožňava;22;Magyar Közösségi Összefogás - Maďarská komunitná spolupatričnosť;4269;16.26; 3 869;90,63
8;Region of Košice;804;Rožňava;808;Rožňava;23;Práca slovenského národa;14;0.05;7;50,00
8;Region of Košice;804;Rožňava;808;Rožňava;24;Kotlebovci - Ľudová strana Naše Slovensko;2467;9.39; 2 135;86,54
8;Region of Košice;804;Rožňava;808;Rožňava;25;Socialisti.sk;106;0.4;70;66,03
8;Region of Košice;805;Spišská Nová Ves;801;Gelnica;1;Slovenská ľudová strana Andreja Hlinku;145;1.13;133;91,72
8;Region of Košice;805;Spišská Nová Ves;801;Gelnica;2;DOBRÁ VOĽBA;402;3.13;308;76,61
8;Region of Košice;805;Spišská Nová Ves;801;Gelnica;3;Sloboda a Solidarita;397;3.09;308;77,58
8;Region of Košice;805;Spišská Nová Ves;801;Gelnica;4;SME RODINA;1243;9.7; 1 001;80,53
8;Region of Košice;805;Spišská Nová Ves;801;Gelnica;5;Slovenské Hnutie Obrody;9;0.07;8;88,88
8;Region of Košice;805;Spišská Nová Ves;801;Gelnica;6;ZA ĽUDÍ;575;4.48;450;78,26
8;Region of Košice;805;Spišská Nová Ves;801;Gelnica;7;MÁME TOHO DOSŤ !;109;0.85;81;74,31
8;Region of Košice;805;Spišská Nová Ves;801;Gelnica;9;Slovenská národná strana;466;3.63;365;78,32
8;Region of Košice;805;Spišská Nová Ves;801;Gelnica;10;Demokratická strana;31;0.24;27;87,09
8;Region of Košice;805;Spišská Nová Ves;801;Gelnica;11;OBYČAJNÍ ĽUDIA a nezávislé osobnosti (OĽANO), NOVA, Kresťanská únia (KÚ), ZMENA ZDOLA;2850;22.24; 2 421;84,94
8;Region of Košice;805;Spišská Nová Ves;801;Gelnica;12;Koalícia Progresívne Slovensko a SPOLU - občianska demokracia;401;3.13;321;80,04
8;Region of Košice;805;Spišská Nová Ves;801;Gelnica;13;STAROSTOVIA A NEZÁVISLÍ KANDIDÁTI;8;0.06;4;50,00
8;Region of Košice;805;Spišská Nová Ves;801;Gelnica;14;99 % - občiansky hlas;5;0.03;2;40,00
8;Region of Košice;805;Spišská Nová Ves;801;Gelnica;15;Kresťanskodemokratické hnutie;537;4.19;430;80,07
8;Region of Košice;805;Spišská Nová Ves;801;Gelnica;16;Slovenská liga;6;0.04;3;50,00
8;Region of Košice;805;Spišská Nová Ves;801;Gelnica;17;VLASŤ;429;3.34;353;82,28
8;Region of Košice;805;Spišská Nová Ves;801;Gelnica;18;MOST - HÍD;72;0.56;68;94,44
8;Region of Košice;805;Spišská Nová Ves;801;Gelnica;19;SMER - sociálna demokracia;3149;24.58; 2 757;87,55
8;Region of Košice;805;Spišská Nová Ves;801;Gelnica;20;SOLIDARITA - Hnutie pracujúcej chudoby;48;0.37;36;75,00
8;Region of Košice;805;Spišská Nová Ves;801;Gelnica;21;HLAS ĽUDU;10;0.07;7;70,00
8;Region of Košice;805;Spišská Nová Ves;801;Gelnica;22;Magyar Közösségi Összefogás - Maďarská komunitná spolupatričnosť;2;0.01;2;100,00
8;Region of Košice;805;Spišská Nová Ves;801;Gelnica;23;Práca slovenského národa;4;0.03;4;100,00
8;Region of Košice;805;Spišská Nová Ves;801;Gelnica;24;Kotlebovci - Ľudová strana Naše Slovensko;1851;14.45; 1 610;86,98
8;Region of Košice;805;Spišská Nová Ves;801;Gelnica;25;Socialisti.sk;60;0.46;46;76,66
8;Region of Košice;805;Spišská Nová Ves;810;Spišská Nová Ves;1;Slovenská ľudová strana Andreja Hlinku;269;0.62;239;88,84
8;Region of Košice;805;Spišská Nová Ves;810;Spišská Nová Ves;2;DOBRÁ VOĽBA;1367;3.18; 1 110;81,19
8;Region of Košice;805;Spišská Nová Ves;810;Spišská Nová Ves;3;Sloboda a Solidarita;1775;4.13; 1 347;75,88
8;Region of Košice;805;Spišská Nová Ves;810;Spišská Nová Ves;4;SME RODINA;3813;8.87; 3 115;81,69
8;Region of Košice;805;Spišská Nová Ves;810;Spišská Nová Ves;5;Slovenské Hnutie Obrody;36;0.08;25;69,44
8;Region of Košice;805;Spišská Nová Ves;810;Spišská Nová Ves;6;ZA ĽUDÍ;2502;5.82; 2 049;81,89
8;Region of Košice;805;Spišská Nová Ves;810;Spišská Nová Ves;7;MÁME TOHO DOSŤ !;154;0.35;108;70,12
8;Region of Košice;805;Spišská Nová Ves;810;Spišská Nová Ves;9;Slovenská národná strana;1409;3.28; 1 152;81,76
8;Region of Košice;805;Spišská Nová Ves;810;Spišská Nová Ves;10;Demokratická strana;193;0.44;160;82,90
8;Region of Košice;805;Spišská Nová Ves;810;Spišská Nová Ves;11;OBYČAJNÍ ĽUDIA a nezávislé osobnosti (OĽANO), NOVA, Kresťanská únia (KÚ), ZMENA ZDOLA;11425;26.59; 9 924;86,86
8;Region of Košice;805;Spišská Nová Ves;810;Spišská Nová Ves;12;Koalícia Progresívne Slovensko a SPOLU - občianska demokracia;2054;4.78; 1 610;78,38
8;Region of Košice;805;Spišská Nová Ves;810;Spišská Nová Ves;13;STAROSTOVIA A NEZÁVISLÍ KANDIDÁTI;24;0.05;13;54,16
8;Region of Košice;805;Spišská Nová Ves;810;Spišská Nová Ves;14;99 % - občiansky hlas;17;0.03;11;64,70
8;Region of Košice;805;Spišská Nová Ves;810;Spišská Nová Ves;15;Kresťanskodemokratické hnutie;3223;7.5; 2 823;87,58
8;Region of Košice;805;Spišská Nová Ves;810;Spišská Nová Ves;16;Slovenská liga;14;0.03;12;85,71
8;Region of Košice;805;Spišská Nová Ves;810;Spišská Nová Ves;17;VLASŤ;1337;3.11; 1 111;83,09
8;Region of Košice;805;Spišská Nová Ves;810;Spišská Nová Ves;18;MOST - HÍD;162;0.37;97;59,87
8;Region of Košice;805;Spišská Nová Ves;810;Spišská Nová Ves;19;SMER - sociálna demokracia;7612;17.72; 6 579;86,42
8;Region of Košice;805;Spišská Nová Ves;810;Spišská Nová Ves;20;SOLIDARITA - Hnutie pracujúcej chudoby;272;0.63;228;83,82
8;Region of Košice;805;Spišská Nová Ves;810;Spišská Nová Ves;21;HLAS ĽUDU;34;0.07;20;58,82
8;Region of Košice;805;Spišská Nová Ves;810;Spišská Nová Ves;22;Magyar Közösségi Összefogás - Maďarská komunitná spolupatričnosť;11;0.02;7;63,63
8;Region of Košice;805;Spišská Nová Ves;810;Spišská Nová Ves;23;Práca slovenského národa;15;0.03;10;66,66
8;Region of Košice;805;Spišská Nová Ves;810;Spišská Nová Ves;24;Kotlebovci - Ľudová strana Naše Slovensko;4992;11.62; 4 363;87,39
8;Region of Košice;805;Spišská Nová Ves;810;Spišská Nová Ves;25;Socialisti.sk;243;0.56;175;72,01
8;Region of Košice;806;Trebišov;811;Trebišov;1;Slovenská ľudová strana Andreja Hlinku;355;0.85;318;89,57
8;Region of Košice;806;Trebišov;811;Trebišov;2;DOBRÁ VOĽBA;1165;2.8;971;83,34
8;Region of Košice;806;Trebišov;811;Trebišov;3;Sloboda a Solidarita;1032;2.48;764;74,03
8;Region of Košice;806;Trebišov;811;Trebišov;4;SME RODINA;3177;7.64; 2 740;86,24
8;Region of Košice;806;Trebišov;811;Trebišov;5;Slovenské Hnutie Obrody;93;0.22;86;92,47
8;Region of Košice;806;Trebišov;811;Trebišov;6;ZA ĽUDÍ;1747;4.2; 1 432;81,96
8;Region of Košice;806;Trebišov;811;Trebišov;7;MÁME TOHO DOSŤ !;182;0.43;137;75,27
8;Region of Košice;806;Trebišov;811;Trebišov;9;Slovenská národná strana;903;2.17;711;78,73
8;Region of Košice;806;Trebišov;811;Trebišov;10;Demokratická strana;56;0.13;43;76,78
8;Region of Košice;806;Trebišov;811;Trebišov;11;OBYČAJNÍ ĽUDIA a nezávislé osobnosti (OĽANO), NOVA, Kresťanská únia (KÚ), ZMENA ZDOLA;9566;23.01; 8 675;90,68
8;Region of Košice;806;Trebišov;811;Trebišov;12;Koalícia Progresívne Slovensko a SPOLU - občianska demokracia;1260;3.03; 1 021;81,03
8;Region of Košice;806;Trebišov;811;Trebišov;13;STAROSTOVIA A NEZÁVISLÍ KANDIDÁTI;10;0.02;8;80,00
8;Region of Košice;806;Trebišov;811;Trebišov;14;99 % - občiansky hlas;22;0.05;14;63,63
8;Region of Košice;806;Trebišov;811;Trebišov;15;Kresťanskodemokratické hnutie;1463;3.51; 1 142;78,05
8;Region of Košice;806;Trebišov;811;Trebišov;16;Slovenská liga;20;0.04;15;75,00
8;Region of Košice;806;Trebišov;811;Trebišov;17;VLASŤ;952;2.29;823;86,44
8;Region of Košice;806;Trebišov;811;Trebišov;18;MOST - HÍD;3433;8.25; 3 270;95,25
8;Region of Košice;806;Trebišov;811;Trebišov;19;SMER - sociálna demokracia;8293;19.95; 7 475;90,13
8;Region of Košice;806;Trebišov;811;Trebišov;20;SOLIDARITA - Hnutie pracujúcej chudoby;35;0.08;24;68,57
8;Region of Košice;806;Trebišov;811;Trebišov;21;HLAS ĽUDU;25;0.06;18;72,00
8;Region of Košice;806;Trebišov;811;Trebišov;22;Magyar Közösségi Összefogás - Maďarská komunitná spolupatričnosť;4741;11.4; 4 456;93,98
